depmap_id,cell_line_display_name,lineage_1,lineage_2,lineage_3,lineage_6,lineage_4,BRCA1,ROS1,RAD51,MLH1,KEAP1,PGR,PALB2,ABCB1,ESR1,MSH2,SOX10,CCNE1,CDK6,MET,GATA3,RAD51C,AREG,CCND1,VEGFA,STK11,PIK3CA,EREG,FOXA1,TOP2A,KRAS,APC,CDK4,MDM2,MYC,BRCA2,RB1,TP53,SMAD4,ERBB2,AKT1,EGFR,CDKN2A,MKI67,ATM,KIT,BRAF,RET,CTNNB1,ALK,PTEN,HRAS,CHEK2,RAD51D,MITF,NF1,MTOR,TOP1,NRAS
ACH-000486,KU1919,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,4.3320417404,0.0,4.1059212685,5.5040898323,4.6870884895,0.0227086935,3.369809866,1.1332478523,0.0536313094,4.5544538498,0.0712491944,2.6949870586,3.2652733326,6.597389698,3.2539801598,5.6540660858,4.6831126213,8.2567367554,6.1104259491,5.2492861748,3.1105604172,4.9803500175,3.158721447,7.1902689934,4.1953239441,3.1213338375,7.6246566772,5.247988224,5.2358341217,2.6584537029,4.2715749741,4.4430961609,4.3999094963,4.6855478287,6.49736166,5.5564966202,0.2348728329,5.8403096199,3.3982722759,2.2327160835,3.302605629,1.3071428537,7.3155841827,0.0752218142,4.6426844597,5.4116296768,4.3604483604,2.8671848774,1.1841470003,4.5882167816,4.4282226562,6.099293232,7.2000646591
ACH-000545,VMCUB1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,3.7900838852,0.0132592861,3.7645585537,4.3930044174,4.6252293587,0.0160141513,3.0471718311,0.4593760073,0.2088131309,4.4668946266,0.3240732253,2.4563384056,4.499584198,6.5718317032,1.2806950808,5.0941348076,9.0595502853,8.0636053085,8.2338113785,5.2842993736,4.0380673409,6.9220790863,4.1193065643,7.1185050011,3.9953036308,2.5009372234,7.1453819275,4.3907504082,6.2846713066,3.8417921066,4.4687657356,5.4859900475,5.3278164864,5.4509735107,5.9354314804,7.3150048256,8.2392978668,6.1855096817,3.9013979435,0.1848020405,2.9832108021,0.1615820229,6.6156015396,0.1500864923,4.0882349014,4.9908370972,5.3448710442,2.4289946556,2.136929512,6.0018134117,4.900601387,5.7548127174,4.694896698
ACH-000955,SNU407,Bowel,Colorectal Adenocarcinoma,Colon Adenocarcinoma,MSI,,5.3134636879,0.0,4.6630940437,4.7086286545,5.8429636955,0.0113968803,3.8630859852,3.5123407841,0.2868988812,2.7100758553,0.1898485869,4.1430425644,4.3379464149,5.2178859711,0.8751879334,5.0172228813,4.3080620766,7.7432656288,6.8591995239,5.3690338135,3.1126701832,0.3220261931,4.5938558578,6.083732605,4.3142032623,3.9727754593,7.8288030624,6.3035306931,6.9850449562,2.7311506271,4.7639055252,6.6968564987,5.195438385,6.2330327034,6.2919220924,2.2005984783,2.8832240105,5.70221138,4.8527178764,1.2724711895,3.4963216782,0.4835480452,8.7532272339,0.0171765015,5.6047949791,4.8691263199,4.935002327,4.3339390755,0.7789343596,4.4717531204,5.1150956154,5.8771305084,5.0965485573
ACH-000794,BICR22,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,2.1186022758,0.0946360528,2.2619609833,2.4024329185,5.0978717804,0.0,2.4354579449,0.0627793446,0.3931536674,2.4099285603,0.0565918535,1.3205713034,3.4572935104,5.6331725121,0.0530292913,2.7702181339,6.417403698,7.4641537666,6.1026306152,4.2598977089,4.3275294304,4.3225989342,2.6468906403,3.9282755852,3.3308064938,2.469779253,4.821557045,4.0652017593,6.5997757912,0.7766026258,3.7915537357,2.5126187801,3.1460587978,4.6472511292,4.932741642,4.7371892929,2.19998312,3.17973876,1.3417466879,0.0208328571,2.4519839287,0.056160368,5.150624752,0.0409863852,4.0447177887,4.7207217216,3.2257053852,1.7298920155,0.3106332719,3.6359052658,3.3779065609,4.2874059677,3.9444742203
ACH-000228,BICR31,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,3.554920435,0.2259399742,3.9617435932,3.9840333462,6.2464518547,0.0490228944,3.3345754147,0.5634188056,1.6472085714,3.7489657402,0.0489183068,3.6827754974,3.4990804195,6.1727514267,3.1868634224,4.7514638901,6.8619799614,8.752494812,5.3852653503,5.1554131508,3.9361479282,4.9566884041,2.6189315319,6.9601411819,3.1677753925,2.898765564,6.8535590172,4.3107619286,7.4929027557,1.6764569283,4.4420809746,6.039932251,2.5075104237,7.1306529045,6.1719794273,5.5786094666,0.5132633448,4.4570097923,2.7587018013,0.7510334849,2.6580126286,0.320484668,6.5988740921,0.0790087059,4.6725668907,5.7811470032,4.1343359947,2.8727343082,1.8170747757,4.1592173576,4.9995222092,5.0779862404,4.3039927483
ACH-001332,BICR78,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,3.611833334,0.3334168494,4.5317621231,4.3360905647,5.2227039337,0.0,3.541328907,0.1803057492,0.1590581983,5.8594055176,0.0,2.926678896,3.7909805775,5.4234671593,0.7992506623,4.2738218307,6.2449669838,5.2501959801,4.4507627487,4.4191207886,3.6899030209,1.762786746,2.0962450504,5.7619419098,3.7694015503,1.9700474739,7.6091861725,4.485291481,7.3000779152,1.8034336567,4.5630908012,4.979654789,4.1874351501,4.1458730698,5.1431689262,6.6191501617,0.0,5.5024547577,2.8670186996,0.006743243,1.7421830893,0.1252821088,6.2003002167,0.0,4.2088451385,6.4890885353,3.5537045002,2.6102631092,3.2625188828,2.6717350483,4.0618972778,5.1540365219,4.5277271271
ACH-000517,SNU410,Pancreas,Pancreatic Adenocarcinoma,Pancreatic Adenocarcinoma,,,5.2322235107,0.1253799945,3.7532730103,4.9953308105,5.6933670044,0.0,3.0808331966,0.2074081302,0.0296832751,5.0983691216,0.0132063935,4.0606355667,4.9431009293,6.6851410866,3.0167369843,5.3398394585,5.0373296738,6.5774998665,4.7234549522,5.0996823311,3.9739968777,3.5879170895,0.1935850531,7.4068684578,4.336868763,3.1215775013,8.229847908,4.519133091,6.2336521149,2.0519914627,4.985473156,5.2169904709,4.1073865891,4.1849546432,6.1198062897,6.0231180191,0.2176426798,5.6169691086,4.4344816208,0.0276608169,3.6372971535,0.5622224212,6.5255584717,0.0254824441,4.7562761307,4.6143684387,5.5582799911,4.2151503563,1.8297846317,5.1317539215,3.7294440269,5.2900004387,4.7752981186
ACH-000896,647V,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,3.9277162552,0.0,4.1436953545,4.9041948318,5.312795639,0.0,2.9314012527,0.1344312429,0.490668714,5.6059980392,0.0354507752,4.4547548294,4.0300445557,6.7556886673,4.0877599716,5.9191803932,3.7169470787,6.5638918877,4.9711341858,4.7391190529,3.3547427654,1.0654827356,2.9926197529,6.2372288704,4.485388279,2.6259484291,8.4530067444,4.7189097404,6.7084493637,2.2539589405,1.3666495085,5.8731341362,5.0714836121,5.7548527718,6.7290358543,5.8970394135,8.6202163696,5.1428995132,3.1108543873,0.0374117419,3.1057217121,0.0230083168,7.6602096558,0.0113868602,4.0968775749,6.536752224,3.740074873,3.8418524265,2.117921114,4.9214696884,4.3579955101,5.8870401382,5.8754582405
ACH-000473,RT112,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,5.1105594635,0.0177038833,5.1562390327,5.4467692375,6.1180233955,0.0603933111,3.5621447563,0.051909402,0.5011731386,5.3921766281,0.0793228075,3.7603487968,3.4757204056,5.5289087296,6.2648892403,5.2903728485,4.5800490379,6.6259570122,5.5239286423,5.458837986,3.620187521,0.1203041598,4.959051609,7.2750720978,4.2157173157,2.6709127426,7.5812306404,5.1667356491,6.5424776077,3.8342967033,4.3876590729,5.5050430298,4.6883201599,5.9693045616,6.9457011223,5.5990200043,0.3197277486,6.0230998993,4.0835113525,0.1033727527,2.9573760033,0.2287829816,8.2628698349,0.0164135937,4.6543269157,5.6912045479,4.221683979,3.2162578106,2.2099211216,4.9813323021,4.4470963478,5.531624794,4.9911546707
ACH-000566,SW1710,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,4.0635375977,0.0248316955,3.7540750504,4.8089976311,5.7346148491,0.0137080783,3.0370588303,0.466191709,0.166008383,4.8289666176,0.2694006562,3.3518261909,5.858839035,7.0323324203,0.2364068925,4.7785553932,2.6972000599,5.7358579636,5.6700472832,5.5404148102,4.0281710625,6.0599498749,0.5341004729,6.4514369965,4.0416283607,2.9208590984,7.7550811768,3.377461195,6.6122493744,1.2023926973,4.5395374298,5.6358704567,5.8091878891,5.2787060738,5.7137975693,5.5048904419,0.7154023051,5.2025117874,4.6424241066,0.0573878847,3.1427531242,0.0643476024,8.0424308777,0.0165191405,5.2913126945,4.9094562531,4.4666075706,3.6760981083,4.8147349358,4.9262843132,4.5656704903,4.5520820618,5.7242355347
ACH-000518,CAL33,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,4.6270523071,0.2404266894,4.1673898697,3.6910316944,6.2752566338,0.001953529,3.6982963085,0.1788319051,2.4197385311,4.2706785202,0.1418891996,2.3738875389,4.5502052307,6.8900818825,1.4448419809,4.6486206055,5.637711525,7.4708456993,6.2715525627,5.5965476036,3.3317968845,0.6059162021,5.3995676041,6.0372152328,3.95002985,2.7008104324,6.2920122147,4.0386118889,5.9347949028,2.1899573803,4.400121212,5.8541526794,2.9617011547,5.4218831062,6.5663843155,7.3505239487,5.3412957191,5.0611281395,3.8811948299,0.3465938568,2.5864908695,0.1118686348,6.7551145554,0.1098325774,4.5960764885,5.1309680939,4.8161849976,2.282241106,2.3745248318,5.090057373,4.7559719086,5.5344820023,4.551153183
ACH-000174,CAL62,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,,,5.0380983353,0.0,4.064365387,4.8082461357,5.6988601685,0.1058389619,3.1964118481,0.1965340227,0.0336943343,5.3594369888,0.0226873904,3.8251852989,3.5298335552,6.3165278435,0.4916868806,5.7629518509,1.9391174316,7.3828921318,5.2407150269,5.3843607903,4.241809845,0.0383954421,1.9191913605,7.0252504349,4.2350072861,3.0698962212,8.2995243073,3.8970274925,5.7051763535,2.0598294735,4.5647010803,6.2056074142,5.3334989548,5.1482672691,6.7382950783,5.5987405777,0.2101257443,5.9807200432,5.1864609718,0.3000663221,3.5959331989,0.295206964,6.9591789246,0.0298740584,4.8185286522,5.2376480103,4.5234742165,4.2307486534,0.9589926004,4.9222836494,4.4102597237,6.6018452644,4.9304299355
ACH-000593,BC3C,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,5.0264282227,0.7045825124,5.2095584869,4.7744970322,7.1197814941,0.1909005344,3.6357429028,0.179540351,0.0064387852,4.5083208084,0.2320196927,4.2020964622,4.7469091415,5.747443676,0.4297423661,5.7414832115,3.2229342461,6.7738118172,4.8042654991,4.4350218773,3.4388730526,0.2646841407,4.3473324776,7.2185487747,3.9903922081,2.9780290127,8.1665248871,3.9679524899,6.5215830803,2.2463989258,4.5719799995,6.3562407494,4.7627472878,4.4883799553,7.0145673752,3.4337687492,0.8089854717,5.7646541595,4.0576844215,0.0196947996,2.5196049213,0.2401579916,8.3050355911,0.0483240858,4.8030047417,5.8548035622,5.0457401276,3.6653814316,0.3974941373,4.5852208138,4.646173954,5.4672698975,5.3229880333
ACH-000500,SNU46,Head and Neck,Head and Neck Squamous Cell Carcinoma,Larynx Squamous Cell Carcinoma,,,5.1921782494,0.0575403832,3.8265078068,6.0409097672,6.9361548424,0.3436556756,4.1103463173,1.8922899961,0.412751168,5.4267010689,0.3603564203,2.9309663773,3.648396492,6.7301917076,2.6705503464,6.3887166977,3.5502357483,7.7767949104,5.2194705009,5.4851851463,4.093788147,2.1986324787,4.7371997833,7.2819857597,5.004591465,4.015586853,7.6614789963,4.5496077538,6.2736802101,3.5666568279,4.4862446785,6.4221339226,5.2790999413,5.3297872543,7.0962514877,5.0081057549,8.1177625656,5.5373830795,5.5974268913,0.1197266802,4.5666689873,0.6516308188,7.6287155151,0.373819679,5.462700367,6.0252213478,4.6084308624,4.352440834,3.2077913284,5.3376078606,4.5408267975,6.4537744522,5.1421723366
ACH-000289,SNU466,CNS/Brain,Adult-Type Diffuse Glioma,"Glioblastoma, IDH-Wildtype",,,2.5992250443,0.0184931736,4.0132565498,4.9181857109,5.8683137894,0.0,2.4244947433,0.2001703531,0.1511067599,3.7540001869,8.2428884506,2.6581337452,5.5830254555,4.6135492325,0.3900182843,5.1936812401,0.3236502111,6.9760313034,8.0519485474,4.7616629601,3.8748264313,0.1686086655,0.0904591754,5.0598526001,4.2213048935,3.2231042385,7.6916947365,5.3866934776,3.5749371052,1.0601234436,3.8920218945,5.4636354446,5.3026957512,6.8639755249,7.249663353,0.3375044465,0.1938890517,3.7979052067,3.6645510197,0.0722636133,3.6262638569,0.3506963849,7.9090409279,0.0975150615,6.1250600815,6.2913694382,3.3660912514,3.4372131824,2.4265761375,2.7120323181,4.1236166954,4.6503739357,5.0813694
ACH-000942,HPBALL,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,"TLX3, BCL11B::TLX3",,5.127810955,0.0,5.8631234169,3.4966156483,6.1471662521,0.0,3.3661530018,0.5215101242,0.1612066329,4.457613945,0.2457451224,4.3866868019,6.4529280663,0.2576382756,6.2613053322,6.3097891808,0.229010731,0.8914370537,7.7570500374,5.3860177994,3.8124058247,0.1615549326,0.0075328089,8.3835830688,4.7992377281,3.1128418446,7.5284152031,4.9282422066,7.8806061745,3.5983653069,5.7721757889,3.6796488762,6.341937542,2.5773756504,7.1994957924,0.1168677509,7.5735788345,7.162935257,5.3906092644,0.0550623462,3.7806041241,0.0406399816,5.5585889816,0.0258211736,5.4735760689,4.2860751152,4.8766202927,4.5463018417,0.0606948957,4.6437005997,4.6170692444,5.7217087746,5.9063062668
ACH-000543,SNU489,CNS/Brain,Adult-Type Diffuse Glioma,"Glioblastoma, IDH-Wildtype",,,3.522269249,3.8736262321,2.3288536072,5.1830892563,6.2840456963,0.2099885494,2.7654561996,0.6862279773,0.3773270249,3.3372173309,0.1336174458,3.1959428787,5.2562861443,7.2083024979,1.2277903557,5.2043128014,0.1902735084,5.1898403168,7.0659813881,5.4024186134,2.9826376438,0.3892517984,0.0301750246,5.2781000137,3.752363205,3.4162802696,7.5164093971,3.5303330421,4.994987011,0.9016643763,4.2698483467,4.4251909256,5.3276801109,5.1463499069,5.8369135857,3.7745552063,0.4367854893,3.1202042103,4.1298270226,0.6296681166,3.5171244144,0.0679745749,8.071644783,0.0602037534,3.3593411446,5.6040830612,2.074375391,3.765173912,3.0682837963,4.8767328262,5.0808706284,5.2014064789,5.2192306519
ACH-000753,JMSU1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,4.6586055756,0.0605219752,5.5465860367,5.5374946594,6.5573701859,0.087708585,3.3495237827,1.2767169476,0.1660585254,5.6051416397,0.0426933616,4.8133654594,4.5726532936,4.9328408241,4.3983502388,5.2734899521,1.537037611,8.0934915543,4.7205080986,6.2502417564,3.7018041611,0.2888227403,1.0214797258,7.6244955063,5.1436095238,3.4951322079,8.381975174,4.7863874435,7.5808539391,2.62835145,4.8931002617,6.3820843697,6.1786708832,4.6231117249,7.2317686081,5.2600631714,9.5452775955,6.5936017036,4.3312034607,0.1976125538,3.5753729343,0.0854640901,7.7750964165,0.1096213236,5.916287899,5.5950469971,4.9402184486,3.9864928722,2.2346117496,5.1653852463,5.7575621605,6.3096055984,6.5126409531
ACH-000415,BICR6,Head and Neck,Head and Neck Squamous Cell Carcinoma,Hypopharynx Squamous Cell Carcinoma,,,2.3484392166,0.2704655528,2.618891716,2.6290931702,4.2719187737,0.0,2.2208375931,0.0731470436,0.2908124626,3.0565159321,0.0652607158,2.1800460815,2.2962107658,4.9121470451,1.662766099,3.066290617,4.4231681824,7.5782365799,4.4392642975,3.8998427391,2.6079599857,1.8751705885,3.5473635197,4.1391992569,2.8872094154,1.6151762009,5.2415504456,3.7080216408,5.9977326393,0.6448761225,2.6427986622,1.5422679186,3.1235702038,4.0878872871,5.2594270706,5.0653653145,0.3618525565,3.7256429195,1.3466448784,0.0116602229,1.8930088282,0.0853811428,5.6455430984,0.0264233164,3.1502819061,4.3076395988,2.8260257244,1.3443911076,2.3715364933,2.2745060921,3.5263693333,4.0019464493,3.4764983654
ACH-001419,VP229,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,,,3.1737749577,0.0178948343,4.7496953011,5.4168229103,5.4373807907,0.0,4.0361866951,0.0581820905,1.9141894579,4.6880125999,0.0,4.3115320206,0.3582927287,2.2323231697,4.9464173317,5.284573555,4.09532547,7.3610930443,6.4769001007,4.719648838,3.0148086548,0.0654992461,4.8279256821,5.07432127,3.6921927929,1.3125083447,9.8064985275,7.6139659882,6.291428566,1.8087968826,3.4048132896,6.2675375938,2.6276371479,6.6063327789,6.6590538025,3.3197436333,7.4496192932,4.7605776787,3.2703137398,0.032957036,2.0554490089,0.6773278117,5.7549781799,0.1184474379,4.2218694687,5.6121020317,4.4562149048,1.5350177288,0.8205147386,2.6574137211,4.3005409241,6.4872531891,2.1399834156
ACH-001705,VP267,Breast,Invasive Breast Carcinoma,Breast Invasive Ductal Carcinoma,"ER-, PR-",,2.9586310387,0.038599126,4.0818166733,4.7701473236,5.0591907501,0.0,3.9682660103,0.0,1.3067988157,4.6467561722,0.0492780656,2.6440086365,2.9177963734,5.4188036919,5.0384187698,4.5296273232,7.9429659843,6.5984010696,5.8576922417,4.2418632507,3.7073702812,4.3052554131,3.4724876881,5.7348532677,3.9073810577,1.9494751692,10.8552503586,7.6108326912,7.03226614,2.1875841618,3.5980079174,5.8558301926,2.9548738003,6.1847248077,6.0298018456,6.1192440987,6.0442433357,4.6389312744,3.8093321323,0.0,2.6047854424,0.087094821,6.4212956429,0.0432745032,3.8944783211,4.7258610725,3.9343090057,1.8014318943,0.7355039716,3.6768090725,4.0896420479,7.8498368263,3.1574771404
ACH-000142,CAL29,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,3.9920341969,0.1346113086,5.2567238808,5.1584825516,5.3065867424,0.0086819306,3.0262141228,0.2032186985,0.9371424913,4.9555311203,0.0624533296,3.5010569096,4.2845067978,6.2874798775,5.5881090164,4.1707744598,5.1012759209,8.509929657,5.3280143738,4.426586628,3.3634865284,3.2740812302,5.4577651024,6.8905563354,4.5343852043,3.1079523563,7.5366744995,4.9256052971,5.1471643448,2.2340598106,3.8709170818,5.0178194046,4.6872620583,5.7253975868,6.7520394325,6.3982543945,0.4659546316,6.0729718208,3.0333313942,1.7238730192,2.9738152027,0.1314999312,7.5089197159,0.1409814656,5.1847524643,5.9792504311,4.4983592033,3.3232302666,3.6216299534,4.9061403275,4.5925645828,6.0718784332,5.5991511345
ACH-000197,TALL1,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,"TAL1, TP53",,5.353990078,0.0186242051,5.1274847984,6.1290006638,5.6226668358,0.003780674,3.6115028858,0.2794071138,0.150158003,5.913392067,1.1963615417,3.2823493481,7.941693306,1.6526654959,5.8191800117,6.8043761253,0.615115881,1.5949736834,7.000225544,5.4256472588,3.7578554153,0.5611579418,0.2914444208,8.230928421,4.1160655022,3.4409229755,7.5687618256,4.6812582016,6.0385899544,4.7425723076,6.4370379448,7.2394838333,6.2448754311,3.1234691143,7.3627243042,0.6438792944,5.9388337135,7.2062721252,6.4167671204,0.0539329164,3.6990740299,0.2225214392,6.4887785912,0.0,7.6250367165,4.9004130363,5.1537566185,4.5215597153,0.1542941481,5.2079629898,4.6767129898,6.7863349915,5.524740696
ACH-000981,DND41,Lymphoid,T-Lymphoblastic Leukemia/Lymphoma,T-Cell Acute Lymphoblastic Leukemia,"TLX3, TLX3::BCL11B",,4.6112551689,0.0398402661,6.1320934296,5.3163738251,6.0898666382,0.0123770172,2.8120462894,0.2693049014,0.0506521426,5.3311715126,0.5461807847,3.9191207886,6.7972073555,1.7542290688,5.5328092575,6.3340783119,1.5128842592,2.7312896252,6.2761301994,5.7594513893,3.4547390938,1.134713769,0.3567083776,7.642745018,4.4210548401,3.0997445583,8.0710496902,4.8615484238,7.6358413696,2.2292125225,5.5455265045,6.5348272324,6.3015637398,2.6768293381,7.4342947006,1.0579215288,8.3973884583,6.995970726,6.0946478844,0.5186952353,3.8615584373,0.1383321732,6.903014183,0.0836667866,7.2558970451,5.1817069054,5.1560082436,4.7103600502,0.2435350418,5.2104043961,4.7542514801,6.2668166161,6.251698494
ACH-001350,HTCC3,Thyroid,Anaplastic Thyroid Cancer,Anaplastic Thyroid Cancer,,,0.9706173539,0.021145666,1.6094807386,3.4166250229,3.8158316612,0.0,2.4637401104,0.6879144311,0.2688044608,3.4713695049,0.0,3.9833767414,3.1576938629,6.4989161491,1.9345052242,5.0662698746,8.5169448853,4.86947155,6.1980323792,3.158425808,3.9607155323,8.659860611,1.2502096891,4.4127206802,4.2436766624,2.4464733601,6.8362016678,4.2579231262,3.868252039,0.1584029496,3.1756603718,3.1772177219,5.2978849411,3.976776123,5.1880488396,4.0730490685,5.7616734505,1.5871825218,4.2861714363,0.0196834132,4.1316223145,0.104964599,6.5793309212,0.0,6.6846923828,4.6171927452,3.8593137264,1.3626886606,2.2021136284,4.2090554237,5.3195133209,4.8705077171,5.7480854988
ACH-000736,SNU601,Esophagus/Stomach,Esophagogastric Adenocarcinoma,Signet Ring Cell Carcinoma of the Stomach,,,3.9529206753,0.0069672358,4.7986569405,5.1654977798,5.9290690422,0.0152063752,3.0729649067,0.3282930553,0.0097226677,5.007294178,0.1330400109,4.2205080986,4.9292325974,5.7416825294,0.4651219249,0.3105123043,5.2090401649,7.3253054619,6.2985224724,4.808549881,3.1214814186,0.1897676438,3.2470631599,6.7787213326,4.7040143013,2.5019078255,7.5414376259,4.3976316452,6.3032383919,2.4026184082,4.2700204849,6.6261239052,3.9195976257,5.6285839081,6.2279605865,3.7530055046,0.5318859816,5.9890437126,3.5631337166,0.0249621514,2.8668525219,0.116398029,7.7100558281,0.008921396,4.5087389946,4.836025238,5.0305433273,3.5349330902,0.2445546538,3.1544098854,4.4083247185,5.8269248009,5.3180456161
ACH-000741,UBLC1,Bladder/Urinary Tract,Bladder Urothelial Carcinoma,Bladder Urothelial Carcinoma,,,3.1122515202,1.1946796179,3.4465527534,4.2669816017,3.8235149384,0.074893117,3.8847150803,2.4365189075,0.4124693871,5.0554471016,0.3025588691,3.7574179173,2.9939768314,5.3064265251,3.8151142597,5.3057336807,8.4743471146,5.7854642868,6.2472043037,3.9493014812,3.3766598701,7.4019203186,3.6497533321,6.4022512436,4.4949402809,1.524510026,7.0787167549,3.3323671818,3.3492152691,1.56630373,2.9492342472,3.8326470852,5.4088850021,4.1122498512,5.5064020157,10.1046247482,7.0179443359,4.5022416115,3.9061305523,1.5319926739,3.4983401299,0.0933005512,6.7086148262,0.0280711949,5.0922498703,4.7256159782,4.2647843361,2.6695621014,2.1633377075,4.4430894852,3.1406395435,5.5380663872,3.8254702091
ACH-000503,BICR16,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,2.7431681156,1.3300764561,3.4471929073,3.6810781956,5.3754286766,0.3512370884,2.4096109867,0.1945447624,0.0816395879,3.8811163902,0.0310309473,2.9660630226,4.41294384,4.6042313576,1.0755120516,4.0174674988,7.2432880402,6.604578495,4.6485977173,4.1445684433,3.4715516567,1.5201506615,1.6603125334,5.3524017334,3.7788393497,1.7902799845,6.5422549248,4.221683979,6.5291571617,1.1014820337,3.5543556213,2.9028184414,4.8930516243,5.5453381538,6.7975964546,6.2545790672,0.2388871163,4.6219639778,2.4861376286,2.1423285007,2.6502568722,0.4325404167,6.8221054077,0.1310230941,4.3234782219,5.2093596458,3.8882269859,2.7279837132,1.7776911259,3.9826469421,4.323384285,4.7664837837,4.5645427704
ACH-000771,BICR56,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,1.6237639189,0.0095994249,1.0734981298,2.3646957874,4.9268627167,0.0075385491,2.4957411289,0.1495585442,1.7840139866,1.418287158,0.1245981157,2.2475934029,3.7795748711,5.3523416519,1.6399637461,3.0328679085,7.3059887886,7.2983374596,6.1429810524,4.163482666,3.2375545502,4.6185383797,3.6061460972,2.2580182552,3.8703448772,2.4167640209,4.7237553596,4.8985080719,7.0644841194,0.3084331155,3.2385346889,4.6616296768,4.2964720726,4.2377624512,4.998290062,4.7774405479,5.3999061584,1.7874909639,2.1890149117,0.0161753688,2.4372410774,0.0602231249,6.1737828255,0.060874708,4.7026576996,4.486682415,2.5743026733,1.4548392296,1.1441181898,3.8030409813,3.540399313,4.271074295,3.470471859
ACH-001445,BICR3,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,1.1119327545,0.0801541656,1.876200676,2.7455363274,4.1414408684,0.0,2.432328701,0.0,0.7333378792,2.5795519352,0.0,1.86911726,3.0845694542,3.5777552128,1.1762589216,3.0526263714,3.8609428406,3.9964158535,2.796446085,3.0107548237,2.7684998512,0.4222491384,1.5087379217,2.8254823685,3.03170228,1.7914806604,6.1371736526,3.3771002293,5.6224532127,0.3424682617,3.8338918686,3.4195239544,2.9836630821,3.2844340801,3.883317709,5.6575770378,5.1756362915,2.6694803238,2.0860159397,0.3526873589,1.5016684532,0.1004811972,4.855202198,0.0,3.1186404228,5.6479272842,2.4830598831,1.5475090742,1.7148609161,2.566391468,3.1920268536,3.5195419788,3.8946528435
ACH-000630,YD8,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,3.7882053852,0.2793286443,3.4747474194,5.2289457321,5.6924772263,0.0331487954,3.5085427761,0.0966815129,0.1774126738,4.7149982452,0.3490945995,3.1007153988,4.2575688362,6.654756546,2.6174418926,5.5865998268,1.2504644394,8.9622945786,7.4235110283,5.4596576691,3.7138607502,0.7934930921,3.8851642609,6.0539517403,4.2550778389,3.8431699276,7.506652832,3.8788723946,5.5876169205,1.5351920128,4.2724862099,7.1050076485,5.6026439667,5.704100132,7.7096009254,5.4333167076,8.0804128647,4.8754162788,4.546122551,1.9401516914,2.9868586063,0.5662676692,8.0015602112,0.6324506402,5.7951722145,5.5536832809,3.4761095047,3.4188349247,4.2722921371,5.4839286804,4.3332448006,5.7684383392,6.2579026222
ACH-000723,YD10B,Head and Neck,Head and Neck Squamous Cell Carcinoma,Oral Cavity Squamous Cell Carcinoma,,,4.5156555176,1.4956184626,3.8557705879,3.7466244698,4.5115375519,0.0119507033,3.2316644192,0.4817473888,0.1673784852,4.1367573738,0.3239107132,2.2432730198,4.229549408,5.1458363533,0.0728672594,4.3649506569,6.738038063,4.9327225685,6.0044608116,4.5259809494,3.3398940563,4.4746956825,0.3148009181,6.0166902542,4.0798902512,2.1309242249,6.4669661522,3.5691022873,5.4938874245,2.2051954269,4.3185482025,3.2685377598,4.2817873955,4.5488991737,5.4525165558,7.0566267967,5.7798953056,6.220407486,3.7068400383,0.1505323797,2.6575806141,0.5039714575,6.2982788086,0.1008094922,4.4834737778,6.4311032295,4.2501583099,2.5516710281,0.6786164045,4.1276745796,4.2320084572,5.1185464859,4.7797327042
